STDR_YYQU_CD,SUD_CD,RENT_FLOOR_CD,GTN_AVRG,MT_RNTCHRG_AVRG,CNVRSN_RNTCHRG,RENT_CO
20232,1123000558,02,399251,23955,27948,1
20232,1123000562,00,773014,80692,88422,2
20232,1123000562,01,1206937,120694,132763,1
20232,1123000562,02,339091,40691,44082,1
20232,1123000565,00,318202,44548,47730,1
20232,1123000565,02,318202,44548,47730,1
20232,1123000566,00,280492,28049,30854,1
20232,1123000566,02,280492,28049,30854,1
20232,1123000568,00,1260793,78800,91408,1
20232,1123000568,01,1260793,78800,91408,1
20232,1123000569,00,269597,22916,25612,1
20232,1123000569,02,269597,22916,25612,1
20232,1123000570,00,400703,38067,42074,1
20232,1123000570,02,400703,38067,42074,1
20232,1123000571,00,0,21312,21312,1
20232,1123000571,01,0,21312,21312,1
20232,1123000581,00,754391,64946,72490,5
20232,1123000581,01,1174863,96499,108248,4
20232,1123000581,02,333919,33392,36731,1
20232,1123000583,00,2260376,158226,180830,1
20232,1123000583,01,2260376,158226,180830,1
20232,1123000585,00,182113,18211,20032,1
20232,1123000585,02,182113,18211,20032,1
20232,1123000590,00,1001758,0,10018,1
20232,1123000590,02,1001758,0,10018,1
20232,1123000593,00,262490,26249,28874,1
20232,1123000593,02,262490,26249,28874,1
20232,1123000599,00,657217,52577,59150,1
20232,1123000599,01,657217,52577,59150,1
20232,1123000600,00,737326,84792,92166,1
20232,1123000600,01,737326,84792,92166,1
20232,1123000604,00,443970,44397,48837,1
20232,1123000604,02,443970,44397,48837,1
20232,1123000608,00,4958700,330580,380167,1
20232,1123000608,02,4958700,330580,380167,1
20232,1123000613,00,825418,41271,49525,1
20232,1123000613,02,825418,41271,49525,1
20232,1123000620,00,900518,30017,39022,1
20232,1123000620,02,900518,30017,39022,1
20232,1123000624,00,587698,55097,60974,3
20232,1123000624,02,587698,55097,60974,3
20232,1123000626,00,1082872,105491,116320,4
20232,1123000626,01,1480808,153508,168316,2
20232,1123000626,02,684937,57474,64324,2
20232,1123000631,00,500879,55097,60105,1
20232,1123000631,01,500879,55097,60105,1
20232,1123000632,00,1652900,115703,132232,1
20232,1123000632,01,1652900,115703,132232,1
20232,1123000634,00,472257,56671,61393,1
20232,1123000634,02,472257,56671,61393,1
20232,1123000636,00,1335677,66784,80141,1
20232,1123000636,01,1335677,66784,80141,1
20232,1123000638,00,1960735,0,19607,1
20232,1123000638,02,1960735,0,19607,1
20232,1123000639,00,476534,38313,43079,3
20232,1123000639,02,476534,38313,43079,3
20232,1123000642,00,1304970,102505,115555,2
20232,1123000642,01,1304970,102505,115555,2
20232,1123000644,00,341508,29597,33012,1
20232,1123000644,02,341508,29597,33012,1
20232,1123000645,00,294215,22861,25803,2
20232,1123000645,02,294215,22861,25803,2
20232,1123000649,00,768791,61503,69191,1
20232,1123000649,02,768791,61503,69191,1
20232,1123000654,00,560898,30524,36133,3
20232,1123000654,01,333919,23374,26714,1
20232,1123000654,02,787876,37674,45553,2
20232,1123000656,00,250439,30053,32557,1
20232,1123000656,02,250439,30053,32557,1
20232,1123000670,00,531764,48745,54063,1
20232,1123000670,02,531764,48745,54063,1
20232,1123000671,00,1669596,0,16696,1
20232,1123000671,01,1669596,0,16696,1
20232,1123000682,00,1944588,87506,106952,1
20232,1123000682,01,1944588,87506,106952,1
20232,1123000685,00,150264,25044,26547,1
20232,1123000685,02,150264,25044,26547,1
20232,1123000686,00,1116824,55841,67009,1
20232,1123000686,01,1116824,55841,67009,1
20232,1123000688,00,122256,9780,11003,1
20232,1123000688,01,122256,9780,11003,1
20232,1123000689,00,2637212,151903,178275,3
20232,1123000689,01,4910790,258715,307823,2
20232,1123000689,02,363634,45091,48727,1
20232,1123000693,00,292510,29251,32176,1
20232,1123000693,02,292510,29251,32176,1
20232,1123000697,00,1222197,97324,109546,2
20232,1123000697,01,2203867,181819,203858,1
20232,1123000697,02,240527,12828,15233,1
20232,1123000698,00,552163,49695,55216,1
20232,1123000698,01,552163,49695,55216,1
20232,1123000704,00,518557,41485,46670,1
20232,1123000704,02,518557,41485,46670,1
20232,1123000706,00,1546935,247510,262979,1
20232,1123000706,01,1546935,247510,262979,1
20232,1123000707,00,1669596,139133,155829,1
20232,1123000707,01,1669596,139133,155829,1
20232,1123000710,00,266597,26660,29326,1
20232,1123000710,01,266597,26660,29326,1
20232,1123000715,00,868281,59897,68580,3
20232,1123000715,01,869581,50436,59132,2
20232,1123000715,02,866981,69359,78028,1
20232,1123000724,00,177827,38529,40307,1
20232,1123000724,02,177827,38529,40307,1
20232,1123000727,00,799076,82488,90479,5
20232,1123000727,01,1271462,127146,139861,1
20232,1123000727,02,326691,37830,41097,4
20232,1123000732,00,1001758,100176,110193,1
20232,1123000732,01,1001758,100176,110193,1
20232,1123000734,00,1338019,71361,84741,1
20232,1123000734,01,1338019,71361,84741,1
20232,1123000736,00,1074465,39978,50723,5
20232,1123000736,01,1273936,42253,54992,3
20232,1123000736,02,874993,37703,46453,2
20232,1123000737,00,1428608,57144,71430,1
20232,1123000737,01,1428608,57144,71430,1
20232,1123000738,00,638617,63862,70248,1
20232,1123000738,02,638617,63862,70248,1
20232,1123000739,00,2927272,76217,105490,2
20232,1123000739,01,2927272,76217,105490,2
20232,1123000740,00,471583,31439,36155,1
20232,1123000740,02,471583,31439,36155,1
20232,1123000741,00,765941,53616,61275,1
20232,1123000741,01,765941,53616,61275,1
20232,1123000746,00,500879,46331,51340,2
20232,1123000746,01,500879,42575,47583,1
20232,1123000746,02,500879,50088,55097,1
20232,1123000747,00,1666790,111119,127787,1
20232,1123000747,01,1666790,111119,127787,1
20232,1123000748,00,1202546,60127,72153,1
20232,1123000748,01,1202546,60127,72153,1
20232,1123000751,00,786309,55042,62905,1
20232,1123000751,02,786309,55042,62905,1
20232,1123000758,00,942134,91348,100769,2
20232,1123000758,01,1652900,148761,165290,1
20232,1123000758,02,231369,33934,36248,1
20232,1123000762,00,641125,54095,60506,3
20232,1123000762,01,530932,63111,68420,2
20232,1123000762,02,751318,45079,52592,1
20232,1123000766,00,1474487,99528,114273,1
20232,1123000766,02,1474487,99528,114273,1
20232,1123000770,00,2743402,38408,65842,1
20232,1123000770,02,2743402,38408,65842,1
20232,1123000771,00,1267160,102470,115141,5
20232,1123000771,01,2399081,187380,211371,3
20232,1123000771,02,135239,17559,18912,2
20232,1123000777,00,38166,10916,11297,1
20232,1123000777,01,38166,10916,11297,1
20232,1123000778,00,1101933,401104,412123,6
20232,1123000778,02,1101933,401104,412123,6
20232,1123000779,00,348582,36835,40321,4
20232,1123000779,02,348582,36835,40321,4
20232,1123000783,00,1143875,69204,80643,1
20232,1123000783,02,1143875,69204,80643,1
20232,1123000786,00,3565358,199660,235314,1
20232,1123000786,02,3565358,199660,235314,1
20232,1123000788,00,1652900,165290,181819,1
20232,1123000788,01,1652900,165290,181819,1
20232,1123000790,00,500480,68834,73839,4
20232,1123000790,01,588078,94453,100334,3
20232,1123000790,02,412881,43215,47344,1
20232,1123000791,00,404528,56634,60679,1
20232,1123000791,02,404528,56634,60679,1
20232,1123000792,00,125835,62168,63426,8
20232,1123000792,01,0,69622,69622,2
20232,1123000792,02,251669,54714,57231,6
20232,1123000794,00,333919,33392,36731,1
20232,1123000794,01,333919,33392,36731,1
20232,1123000799,00,275483,27548,30303,1
20232,1123000799,02,275483,27548,30303,1
20232,1123000804,00,480564,31237,36042,1
20232,1123000804,02,480564,31237,36042,1
20232,1123000822,00,434254,41265,45607,2
20232,1123000822,01,605015,60501,66552,1
20232,1123000822,02,263494,22028,24663,1
20232,1123000827,00,858649,85865,94451,1
20232,1123000827,01,858649,85865,94451,1
20232,1123000833,00,100176,17531,18533,1
20232,1123000833,02,100176,17531,18533,1
20232,1123000837,00,358846,37305,40893,2
20232,1123000837,02,358846,37305,40893,2
20232,1123000844,00,287628,28763,31639,1
20232,1123000844,02,287628,28763,31639,1
20232,1123000847,00,550967,33058,38568,1
20232,1123000847,02,550967,33058,38568,1
20232,1123000851,00,1889029,113342,132232,1
20232,1123000851,01,1889029,113342,132232,1
20232,1123000856,00,550967,55097,60606,1
20232,1123000856,01,550967,55097,60606,1
20232,1123000871,00,823590,60892,69128,3
20232,1123000871,01,1290683,101285,114192,2
20232,1123000871,02,356497,20499,24064,1
20232,1123000877,00,589269,58927,64820,1
20232,1123000877,01,589269,58927,64820,1
20232,1123000879,00,3484860,267632,302480,2
20232,1123000879,01,6611600,495870,561986,1
20232,1123000879,02,358119,39393,42974,1
20232,1123000887,00,1652900,104684,121213,1
20232,1123000887,01,1652900,104684,121213,1
20232,1123000896,00,266082,29269,31930,1
20232,1123000896,02,266082,29269,31930,1
20232,1123000903,00,2188147,92039,113921,3
20232,1123000903,01,3234638,113212,145559,1
20232,1123000903,02,1141656,70866,82283,2
20232,1123000906,00,2279862,144391,167190,1
20232,1123000906,01,2279862,144391,167190,1
20232,1123000920,00,1647135,41178,57650,1
20232,1123000920,01,1647135,41178,57650,1
20232,1123000924,00,450997,60322,64832,2
20232,1123000924,01,681608,54529,61345,1
20232,1123000924,02,220387,66116,68320,1
20232,1123000926,00,22314150,385677,608818,3
20232,1123000926,01,0,760334,760334,1
20232,1123000926,02,44628300,11019,457302,2
20232,1123000930,00,5008788,377663,427750,1
20232,1123000930,01,5008788,377663,427750,1
20232,1123000933,00,749323,64602,72095,2
20232,1123000933,02,749323,64602,72095,2
20232,1123000935,00,3274977,118862,151612,2
20232,1123000935,01,3274977,118862,151612,2
20232,1123000945,00,3756591,187830,225395,1
20232,1123000945,01,3756591,187830,225395,1
20232,1123000950,00,670095,40206,46907,1
20232,1123000950,02,670095,40206,46907,1
20232,1123000954,00,809073,40359,48449,4
20232,1123000954,01,1298436,72192,85176,3
20232,1123000954,02,319710,8526,11723,1
20232,1123000957,00,3608952,144358,180448,1
20232,1123000957,01,3608952,144358,180448,1
20232,1123000964,00,990953,71406,81315,2
20232,1123000964,01,1583617,95017,110853,1
20232,1123000964,02,398289,47795,51778,1
20232,1123000975,00,645832,54465,60924,1
20232,1123000975,02,645832,54465,60924,1
20232,1123000983,00,3339192,166960,200352,1
20232,1123000983,01,3339192,166960,200352,1
20232,1123000989,00,236129,41323,43684,1
20232,1123000989,01,236129,41323,43684,1
20232,1123001011,00,100176,21705,22707,1
20232,1123001011,02,100176,21705,22707,1
20232,1123001016,00,313703,31370,34507,1
20232,1123001016,01,313703,31370,34507,1
20232,1123001021,00,0,16529,16529,1
20232,1123001021,02,0,16529,16529,1
20232,1123001048,00,1808425,108505,126590,1
20232,1123001048,01,1808425,108505,126590,1
20232,1123001054,00,1471468,100060,114775,1
20232,1123001054,01,1471468,100060,114775,1
20232,1123001071,00,1019704,60175,70372,3
20232,1123001071,01,1894658,94733,113680,1
20232,1123001071,02,144750,25617,27064,2
20232,1123001088,00,477027,38162,42932,1
20232,1123001088,01,477027,38162,42932,1
20232,1123001204,00,1669596,75132,91828,1
20232,1123001204,01,1669596,75132,91828,1
20232,1123001212,00,487006,58441,63311,1
20232,1123001212,02,487006,58441,63311,1
20232,1123001248,00,4944361,39555,88999,1
20232,1123001248,01,4944361,39555,88999,1
20232,1123001254,00,628295,7733,14016,1
20232,1123001254,02,628295,7733,14016,1
20232,1123001256,00,2602992,116093,142123,1
20232,1123001256,01,2602992,116093,142123,1
20232,1123001267,00,1458441,126398,140983,1
20232,1123001267,01,1458441,126398,140983,1
20232,1123001289,00,451458,37245,41760,1
20232,1123001289,02,451458,37245,41760,1
20232,1123001301,00,956539,105219,114785,1
20232,1123001301,01,956539,105219,114785,1
20232,1123001306,00,330580,36364,39670,1
20232,1123001306,02,330580,36364,39670,1
20232,1123001309,00,1247472,87323,99798,1
20232,1123001309,01,1247472,87323,99798,1
20232,1123001315,00,918278,73462,82645,1
20232,1123001315,01,918278,73462,82645,1
20232,1123001319,00,918278,101011,110193,1
20232,1123001319,01,918278,101011,110193,1
20232,1123001322,00,756245,37812,45375,1
20232,1123001322,02,756245,37812,45375,1
20232,1123001329,00,2372411,106822,130546,7
20232,1123001329,01,3027523,153538,183813,5
20232,1123001329,02,1717299,60105,77278,2
20232,1123001335,00,388374,43514,47398,3
20232,1123001335,02,388374,43514,47398,3
20232,1123001336,00,1877210,116659,135431,3
20232,1123001336,01,1877210,116659,135431,3
20232,1123001337,00,1202109,150264,162285,1
20232,1123001337,01,1202109,150264,162285,1
20232,1123001338,00,272057,212934,215655,4
20232,1123001338,02,272057,212934,215655,4
20232,1123001339,00,66116,141470,142131,7
20232,1123001339,01,0,198348,198348,2
20232,1123001339,02,132232,84592,85915,5
20232,1123001341,00,1004998,99024,109074,4
20232,1123001341,01,1180643,115113,126919,1
20232,1123001341,02,829353,82935,91229,3
20232,1123001342,00,1648607,66338,82824,2
20232,1123001342,01,3005273,103482,133534,1
20232,1123001342,02,291942,29194,32114,1
20232,1123001346,00,356465,76394,79959,5
20232,1123001346,02,356465,76394,79959,5
20232,1123001348,00,1101933,88155,99174,1
20232,1123001348,01,1101933,88155,99174,1
20232,1123001349,00,894265,62599,71541,1
20232,1123001349,01,894265,62599,71541,1
20232,1123001350,00,1080742,77983,88790,2
20232,1123001350,01,1652900,110193,126722,1
20232,1123001350,02,508585,45773,50858,1
20232,1123001352,00,105741,31722,32780,2
20232,1123001352,01,100176,50088,51090,1
20232,1123001352,02,111306,13357,14470,1
20232,1123001353,00,2155955,104972,126532,5
20232,1123001353,01,3614081,166248,202389,1
20232,1123001353,02,697829,43697,50675,4
20232,1123001357,00,337327,30359,33733,1
20232,1123001357,02,337327,30359,33733,1
20232,1123001358,00,366189,42091,45753,2
20232,1123001358,01,143108,42932,44364,1
20232,1123001358,02,589269,41249,47142,1
20232,1123001360,00,1983480,152067,171902,1
20232,1123001360,01,1983480,152067,171902,1
20232,1123001363,00,1017482,66136,76311,1
20232,1123001363,01,1017482,66136,76311,1
20232,1123001365,00,418751,30479,34667,4
20232,1123001365,02,418751,30479,34667,4
20232,1123001367,00,774047,45381,53121,2
20232,1123001367,01,880256,44013,52815,1
20232,1123001367,02,667838,46749,53427,1
20232,1123001368,00,895165,53294,62246,2
20232,1123001368,01,1431082,71525,85836,1
20232,1123001368,02,359248,35063,38655,1
20232,1123001372,00,2020043,90902,111102,1
20232,1123001372,01,2020043,90902,111102,1
20232,1123001374,00,459139,47750,52342,3
20232,1123001374,01,459139,47750,52342,3
20232,1123001375,00,1231836,85673,97992,9
20232,1123001375,01,1875944,126078,144837,3
20232,1123001375,02,587728,45268,51146,6
20232,1123001376,00,376298,27969,31732,2
20232,1123001376,01,539722,37781,43178,1
20232,1123001376,02,212873,18157,20286,1
20232,1123001381,00,434974,39148,43497,1
20232,1123001381,02,434974,39148,43497,1
20232,1123001385,00,3126721,152429,183696,6
20232,1123001385,01,5129247,237228,288520,1
20232,1123001385,02,1124195,67630,78872,5
20232,1123001388,00,751706,46854,54371,2
20232,1123001388,01,751706,46854,54371,2
20232,1123001390,00,331276,31471,34784,1
20232,1123001390,02,331276,31471,34784,1
20232,1123001392,00,77148,38574,39346,1
20232,1123001392,01,77148,38574,39346,1
20232,1123001393,00,1275991,89571,102331,3
20232,1123001393,01,1275991,89571,102331,3
20232,1123001399,00,456667,49975,54542,2
20232,1123001399,01,626098,62610,68871,1
20232,1123001399,02,287236,37341,40213,1
20232,1123001400,00,715541,64399,71554,1
20232,1123001400,01,715541,64399,71554,1
20232,1123001403,00,2091601,79674,100590,2
20232,1123001403,01,2091601,79674,100590,2
20232,1123001405,00,601055,55097,61107,2
20232,1123001405,01,601055,55097,61107,2
20232,1123001406,00,500879,90158,95167,1
20232,1123001406,02,500879,90158,95167,1
20232,1123001407,00,423169,50780,55012,1
20232,1123001407,01,423169,50780,55012,1
20232,1123001408,00,691912,114165,121085,1
20232,1123001408,01,691912,114165,121085,1
20232,1123001414,00,435547,43555,47910,1
20232,1123001414,02,435547,43555,47910,1
20232,1123001415,00,1589594,98558,114454,2
20232,1123001415,01,1589594,98558,114454,2
20232,1123001417,00,1753076,140246,157777,1
20232,1123001417,01,1753076,140246,157777,1
20232,1123001419,00,1983480,46281,66116,1
20232,1123001419,01,1983480,46281,66116,1
20232,1123001422,00,1745742,79352,96809,1
20232,1123001422,01,1745742,79352,96809,1
20232,1123001424,00,667838,80141,86819,1
20232,1123001424,01,667838,80141,86819,1
20232,1123001425,00,553249,52078,57611,2
20232,1123001425,01,1012806,91153,101281,1
20232,1123001425,02,93691,13004,13941,1
20232,1123001432,00,466229,32636,37298,1
20232,1123001432,02,466229,32636,37298,1
20232,1123001433,00,1377417,96419,110193,1
20232,1123001433,01,1377417,96419,110193,1
20232,1123001434,00,832857,64998,73326,2
20232,1123001434,01,832857,64998,73326,2
20232,1123001435,00,2319860,110193,133392,1
20232,1123001435,01,2319860,110193,133392,1
20232,1123001440,00,669744,71617,78315,2
20232,1123001440,01,1113064,97950,109080,1
20232,1123001440,02,226425,45285,47549,1
20232,1123001442,00,834436,77445,85790,6
20232,1123001442,01,1382982,112654,126484,2
20232,1123001442,02,285890,42236,45095,4
20232,1123001448,00,2203867,106186,128225,1
20232,1123001448,01,2203867,106186,128225,1
20232,1123001450,00,661160,52893,59504,1
20232,1123001450,01,661160,52893,59504,1
20232,1123001451,00,177731,19550,21328,1
