STDR_YYQU_CD,SUD_CD,INCOME_SCTN_CD,MT_AVRG_INCOME_AMT,HSHLD_INCOME_TOTAMT,POPLTN_CO
20233,1129002430,05,2045107,147247735,72
20233,1129002431,02,1308056,13080556,10
20233,1129002432,04,2018941,40378821,20
20233,1129002433,06,2591637,23324736,9
20233,1129002434,05,2186780,48109161,22
20233,1129002435,05,2040834,28571671,14
20233,1129002436,05,2031117,103586992,51
20233,1129002437,05,2226831,86846405,39
20233,1129002438,06,2474174,69276868,28
20233,1129002439,05,2216055,66481639,30
20233,1129002440,07,3102216,52737676,17
20233,1129002441,05,2139258,83431051,39
20233,1129002442,05,2314989,50929751,22
20233,1129002443,04,1926748,40461701,21
20233,1129002444,06,2600666,31207987,12
20233,1129002445,05,2192159,17537275,8
20233,1129002446,06,2447326,115024299,47
20233,1129002447,06,2866976,8600928,3
20233,1129002448,06,2724350,5448699,2
20233,1129002449,04,1860760,46519007,25
20233,1129002450,05,2053171,28744395,14
20233,1129002451,06,2939844,114653898,39
20233,1129002452,06,2709119,48764147,18
20233,1129002453,04,2006522,24078266,12
20233,1129002454,06,2531033,53151702,21
20233,1129002455,04,1988854,1988854,1
20233,1129002456,05,2085747,52143682,25
20233,1129002457,04,1983091,13881639,7
20233,1129002458,05,2142807,57855786,27
20233,1129002459,05,2322790,34841857,15
20233,1129002460,06,2703670,45962382,17
20233,1129002461,04,1804049,50513373,28
20233,1129002462,09,5422386,65068636,12
20233,1129002463,05,2144788,379627535,177
20233,1129002464,05,2285580,68567396,30
20233,1129002465,05,2381101,154771544,65
20233,1129002466,04,1775036,60351233,34
20233,1129002467,05,2119286,31789287,15
20233,1129002468,04,1933192,40597026,21
20233,1129002469,05,2187954,52510893,24
20233,1129002470,06,2492017,64792445,26
20233,1129002471,04,1992231,75704764,38
20233,1129002472,05,2071433,20714333,10
20233,1129002473,05,2134231,61892693,29
20233,1129002474,05,2357455,190953863,81
20233,1129002475,04,1766449,51227025,29
20233,1129002476,04,1936378,50345819,26
20233,1129002477,05,2118256,63547676,30
20233,1129002478,05,2182452,52378850,24
20233,1129002479,06,2457601,19660804,8
20233,1129002480,05,2182576,63294704,29
20233,1129002481,03,1671108,8355541,5
20233,1129002482,03,1557548,24920772,16
20233,1129002483,02,1290387,2580774,2
20233,1129002484,08,4078705,24472228,6
20233,1129002485,05,2035979,16287833,8
20233,1129002486,05,2438225,51202723,21
20233,1129002487,05,2390327,45416220,19
20233,1129002488,05,2151894,34430306,16
20233,1129002489,05,2230263,91440773,41
20233,1129002490,05,2094898,60752040,29
20233,1129002491,06,2514145,62853620,25
20233,1129002492,06,2945004,70680093,24
20233,1129002493,05,2346091,335491008,143
20233,1129002494,06,2543153,101726126,40
20233,1129002495,04,1920211,21122321,11
20233,1129002496,04,1791135,21493622,12
20233,1129002497,04,1838193,31249286,17
20233,1129002498,07,3025317,36303807,12
20233,1129002499,05,2366086,11830432,5
20233,1129002500,03,1628871,35835167,22
20233,1129002501,06,2571865,79727800,31
20233,1129002502,06,2515480,47794114,19
20233,1129002503,06,2910526,2910526,1
20233,1129002504,06,2660288,53205756,20
20233,1129002505,06,2851764,122625851,43
20233,1129002506,05,2088882,58488699,28
20233,1129002507,04,1888425,13218977,7
20233,1129002508,05,2026202,6078606,3
20233,1129002509,06,2788610,47406375,17
20233,1129002510,06,2918440,46695045,16
20233,1129002511,04,1801359,48636684,27
20233,1129002513,05,2268761,18150091,8
20233,1129002514,05,2063219,76339097,37
20233,1129002515,06,2518061,32734799,13
20233,1129002516,05,2212059,112815010,51
20233,1129002517,04,1752409,17524086,10
20233,1129002518,05,2337635,37402167,16
20233,1129002519,05,2089045,71027520,34
20233,1129002520,06,2465192,69025384,28
20233,1129002521,05,2199380,325508311,148
20233,1129002522,07,3109461,31094613,10
20233,1129002523,03,1592217,20698822,13
20233,1129002524,05,2341235,44483467,19
20233,1129002525,05,2027198,79060713,39
20233,1129002526,05,2023292,52605600,26
20233,1129002527,04,1791412,23288357,13
20233,1129002528,06,2591384,220267639,85
20233,1129002529,04,1901180,15209441,8
20233,1129002530,05,2208259,55206468,25
20233,1129002531,05,2414068,60351699,25
20233,1129002532,06,2606625,39099380,15
20233,1129002533,05,2195355,54883869,25
20233,1129002534,06,2598006,187056463,72
20233,1129002535,06,2490626,112078168,45
20233,1129002536,05,2065844,35119349,17
20233,1129002537,06,2464507,214412128,87
20233,1129002538,06,2476510,113919466,46
20233,1129002539,02,1410872,15519596,11
20233,1129002540,06,2774815,47171855,17
20233,1129002542,04,1874204,26238853,14
20233,1129002543,03,1554706,1554706,1
20233,1129002544,05,2106388,6319164,3
20233,1129002545,05,2112616,333793330,158
20233,1129002546,06,2720739,111550304,41
20233,1129002547,03,1625907,8129536,5
20233,1129002548,05,2312127,55491051,24
20233,1129002549,05,2046409,18417678,9
20233,1129002550,05,2081343,93660428,45
20233,1129002551,03,1494931,16444239,11
20233,1129002552,05,2165392,64961762,30
20233,1129002553,02,1342941,8057647,6
20233,1129002554,06,2659284,18614985,7
20233,1129002555,04,1836901,18369007,10
20233,1129002556,06,2445194,134485690,55
20233,1129002557,06,2522001,83226032,33
20233,1129002558,04,1780679,30271545,17
20233,1129002559,03,1442554,14425540,10
20233,1129002561,05,2345437,60981363,26
20233,1129002562,01,1218452,1218452,1
20233,1129002563,03,1604149,17645634,11
20233,1129002564,02,1247852,9982817,8
20233,1129002565,04,1924272,17318451,9
20233,1129002566,04,1965246,25548203,13
20233,1129002567,06,2631518,115786809,44
20233,1129002568,05,2420739,99250305,41
20233,1129002569,06,2528642,20229132,8
20233,1129002570,05,2295251,11476254,5
20233,1129002571,03,1554706,1554706,1
20233,1129002572,02,1401819,16821826,12
20233,1129002573,04,1968477,33464115,17
20233,1129002574,06,2729005,19103034,7
20233,1129002575,06,2754809,63360618,23
20233,1129002576,06,2659811,340455871,128
20233,1129002577,05,2075754,31136314,15
20233,1129002578,09,6169391,18508174,3
20233,1129002579,06,2600442,226238446,87
20233,1129002580,06,2653351,21226810,8
20233,1129002582,08,3758742,30069938,8
20233,1129002583,06,2890551,28905510,10
20233,1129002584,04,1937523,25187800,13
20233,1129002585,06,2712246,59669409,22
20233,1129002586,05,2349779,51695139,22
20233,1129002587,05,2264160,126792964,56
20233,1129002588,05,2341635,35124520,15
20233,1129002589,04,1914080,28711206,15
20233,1129002590,04,1966535,47196839,24
20233,1129002591,05,2084450,33351205,16
20233,1129002592,05,2143253,34292043,16
20233,1129002593,06,2943056,52975014,18
20233,1129002594,03,1647358,9884149,6
20233,1129002595,05,2026317,74973742,37
20233,1129002596,06,2959924,44398854,15
20233,1129002597,04,2002922,22032137,11
20233,1129002598,05,2102614,42052289,20
20233,1129002599,05,2357848,23578482,10
20233,1129002600,05,2036550,38694455,19
20233,1129002601,05,2385341,19082724,8
20233,1129002602,01,649133,649133,1
20233,1129002603,05,2306981,66902443,29
20233,1129002604,05,2418336,38693373,16
20233,1129002605,03,1443932,10107522,7
20233,1129002606,04,1951748,33179720,17
20233,1129002607,04,1924868,34647616,18
20233,1129002609,07,3275091,65501825,20
20233,1129002610,05,2185708,102728264,47
20233,1129002611,05,2168030,58536809,27
20233,1129002612,05,2044852,63390397,31
20233,1129002613,05,2250114,13500681,6
20233,1129002614,05,2361650,96827644,41
20233,1129002615,07,3285397,9856192,3
20233,1129002616,06,2442065,31746841,13
20233,1129002617,05,2308972,43870462,19
20233,1129002618,06,2567797,48788141,19
20233,1129002620,04,1832189,31147213,17
20233,1129002622,04,1713359,30840463,18
20233,1129002623,05,2200810,41815384,19
20233,1129002624,05,2091602,16732817,8
20233,1129002625,07,3356192,10068576,3
20233,1129002627,06,2749032,65976779,24
20233,1129002628,04,1959672,19596717,10
20233,1129002629,02,1359319,2718638,2
20233,1129002630,04,1796772,28748357,16
20233,1129002631,06,2441462,102541419,42
20233,1129002632,06,2541393,86407366,34
20233,1129002633,06,2966195,154242133,52
20233,1129002634,04,1815010,10890061,6
20233,1129002635,04,1854719,12983034,7
20233,1129002637,06,2910526,2910526,1
20233,1129002638,01,649133,649133,1
20233,1129002639,04,1917554,13422879,7
20233,1129002640,06,2854040,11416161,4
20233,1129002641,09,5204799,10409598,2
20233,1129002642,06,2941116,44116747,15
20233,1129002643,01,837601,1675201,2
20233,1129002645,06,2910526,2910526,1
20233,1129002647,06,2637740,2637740,1
20233,1129002648,02,1321362,2642724,2
20233,1129002650,04,1844644,1844644,1
20233,1129002651,02,1424272,1424272,1
20233,1129002655,03,1554706,1554706,1
20233,1129002657,06,2707818,5415635,2
20233,1129002658,06,2514644,5029288,2
20233,1129002659,05,2349484,7048452,3
20233,1129002660,04,1844644,1844644,1
20233,1129002661,05,2363924,9455695,4
20233,1129002662,05,2095237,14666656,7
20233,1129002664,03,1650062,3300123,2
20233,1129002665,05,2120629,6361888,3
20233,1129002668,04,1963395,5890186,3
20233,1129002669,05,2285356,6856068,3
20233,1129002670,05,2165155,4330310,2
20233,1129002671,03,1477353,5909411,4
20233,1129002672,03,1521512,9129070,6
20233,1129002673,07,3465015,17325076,5
20233,1129002674,05,2434071,9736284,4
20233,1129002675,07,3123777,9371330,3
20233,1129002677,06,2468050,9872198,4
20233,1129002678,02,1311269,1311269,1
20233,1129002679,06,2592564,15555386,6
20233,1129002680,02,1424272,2848544,2
20233,1129002681,05,2313068,20817615,9
20233,1129002682,06,2754888,22039102,8
20233,1129002684,08,4766502,4766502,1
20233,1129002685,04,1999642,13997492,7
20233,1129002686,05,2140325,8561300,4
20233,1129002687,08,4164260,20821299,5
20233,1129002688,05,2211966,13271796,6
20233,1129002689,06,2676344,26763436,10
20233,1129002690,03,1544562,41703184,27
20233,1129002692,08,4013244,56185418,14
20233,1129002693,03,1681622,13452972,8
20233,1129002694,06,2461569,7384706,3
20233,1129002695,04,1889752,7559009,4
20233,1129002696,01,774778,2324334,3
20233,1129002698,04,1866285,5598854,3
20233,1129002699,06,2520997,63024920,25
20233,1129002700,04,2015844,16126749,8
20233,1129002701,01,1168669,2337337,2
20233,1129002703,04,1718349,5155046,3
20233,1129002704,05,2317675,55624209,24
20233,1129002705,03,1507461,3014922,2
20233,1129002706,05,2036583,22402414,11
20233,1129002707,05,2127481,23402290,11
20233,1129002708,05,2078768,37417832,18
20233,1129002709,06,2900150,17400897,6
20233,1129002710,02,1295511,6477554,5
20233,1129002711,02,1331097,11979876,9
20233,1129002712,07,3004941,30049411,10
20233,1129002713,05,2241329,96377150,43
20233,1129002714,05,2025526,24306314,12
20233,1129002715,02,1311269,1311269,1
20233,1129002716,04,1973578,23682940,12
20233,1129002717,04,1772427,17724272,10
20233,1129002718,06,2466520,29598235,12
20233,1129002719,06,2549386,56086500,22
20233,1129002720,07,3220746,1182013915,367
20233,1129002721,04,1976909,47445817,24
20233,1129002722,05,2174914,56547768,26
20233,1129002723,04,2017125,16136996,8
20233,1129002724,05,2372196,71165881,30
20233,1129002725,05,2322711,41808791,18
20233,1129002726,05,2128700,29801796,14
20233,1129002727,04,1732175,6928700,4
20233,1129002728,08,4492214,26953282,6
20233,1129002729,06,2707818,5415635,2
20233,1129002730,07,3073185,24585478,8
20233,1129002731,05,2104689,23151579,11
20233,1129002732,06,2568315,17978204,7
20233,1129002733,02,1424884,5699535,4
20233,1129002734,06,2680706,13403530,5
20233,1129002735,06,2770237,8310711,3
20233,1129002736,05,2197748,41757213,19
20233,1129002737,05,2248111,33721671,15
20233,1129002738,06,2669251,13346253,5
20233,1129002739,04,1988854,1988854,1
20233,1129002740,05,2090146,35532476,17
20233,1129002741,02,1340445,10723559,8
20233,1129002742,05,2162048,41078916,19
20233,1129002743,05,2320927,39455758,17
20233,1129002744,03,1699675,3399350,2
20233,1129002745,05,2030037,75111357,37
20233,1129002746,04,2012721,20127212,10
20233,1129002747,05,2364757,21282816,9
20233,1129002748,05,2174053,21740526,10
20233,1129002749,03,1532946,9197678,6
20233,1129002750,05,2287585,22875850,10
20233,1129002751,08,3883869,221380553,57
20233,1129002752,05,2100815,12604891,6
20233,1129002753,04,1743261,5229784,3
20233,1129002754,04,1732248,17322475,10
20233,1129002755,03,1688650,37150306,22
20233,1129002756,04,1898240,22778885,12
20233,1129002757,05,2167936,54198388,25
20233,1129002758,05,2082962,6248885,3
20233,1129002759,06,2855124,17130744,6
20233,1129002760,03,1589482,11126376,7
20233,1129002761,04,1754423,28070771,16
20233,1129002762,03,1535964,21503497,14
20233,1129002763,04,1948522,42867490,22
20233,1129002764,07,3080820,24646563,8
20233,1129002765,01,1047637,3142910,3
20233,1129002766,05,2140950,21409504,10
20233,1129002767,05,2185358,118009312,54
20233,1129002770,04,1890093,5670278,3
20233,1129002772,03,1576792,7883962,5
20233,1129002773,04,1728536,12099751,7
20233,1129002774,06,2935552,149713127,51
20233,1129002778,05,2245882,217850550,97
20233,1129002779,05,2184505,50243619,23
20233,1129002780,03,1554998,10884983,7
20233,1129002781,04,1938499,3876997,2
20233,1129002782,05,2383204,9532817,4
20233,1129002783,05,2401135,7203406,3
20233,1129002784,04,1929571,13506995,7
20233,1129002785,04,1870936,41160588,22
20233,1129002787,05,2377585,4755170,2
20233,1129002788,07,3039817,33437988,11
20233,1129002789,06,2497268,9989070,4
20233,1129002790,04,1785322,19638545,11
20233,1129002791,02,1255325,3765975,3
20233,1129002792,04,1951243,68293494,35
20233,1129002793,06,2514644,5029288,2
20233,1129002794,04,1981479,33685138,17
20233,1129002795,03,1586978,7934890,5
20233,1129002796,01,649133,649133,1
20233,1129002797,05,2124339,40362444,19
20233,1129002798,06,2599368,12996842,5
20233,1129002799,05,2368792,11843962,5
20233,1129002800,05,2235650,8942601,4
20233,1129002801,05,2158080,10790402,5
20233,1129002802,06,2700898,10803592,4
20233,1129002803,04,1771780,3543560,2
20233,1129002804,01,649133,649133,1
20233,1129002805,03,1554706,1554706,1
20233,1129002806,04,1931804,13522630,7
20233,1129002807,05,2283855,34257831,15
20233,1129002808,05,2394605,35919071,15
20233,1129002809,03,1614285,8071423,5
20233,1129002811,05,2257303,22573034,10
20233,1129002812,03,1554706,1554706,1
20233,1129002813,04,1988854,1988854,1
20233,1129002814,04,1839430,22073157,12
20233,1129002815,03,1489489,2978978,2
20233,1129002817,03,1501920,3003839,2
20233,1129002818,03,1658443,11609102,7
20233,1129002819,04,1988854,1988854,1
20233,1129002820,03,1692570,1692570,1
20233,1129002821,05,2194111,21941114,10
20233,1129002822,04,1987864,43733002,22
20233,1129002825,05,2431022,9724087,4
20233,1129002827,04,1988854,1988854,1
20233,1129002828,06,2759337,13796687,5
20233,1129002830,05,2052821,14369750,7
20233,1129002831,05,2116942,38104953,18
20233,1129002832,04,1872325,61786714,33
20233,1129002835,02,1390475,8342848,6
20233,1129002836,02,1321362,5285448,4
20233,1129002838,07,3556594,10669783,3
20233,1129002840,05,2387554,35813310,15
20233,1129002841,02,1337759,10702073,8
20233,1129002842,04,1864303,11185820,6
20233,1129002843,06,2867125,20069876,7
20233,1129002845,04,1878213,13147492,7
20233,1129002846,04,1838191,16543715,9
20233,1129002847,05,2222415,8889660,4
20233,1129002848,04,1856858,38994022,21
20233,1129002849,06,2443084,12215418,5
20233,1129002851,03,1507461,3014922,2
20233,1129002852,03,1458984,7294922,5
20233,1129002853,05,2045854,63421481,31
20233,1129002855,05,2127070,23397771,11
20233,1129002857,05,2063453,262058530,127
20233,1129002858,06,2487635,12438173,5
20233,1129002859,06,2490780,27398576,11
20233,1129002860,05,2186002,17488017,8
20233,1129002862,05,2105704,16845634,8
20233,1129002863,04,1812124,9060619,5
20233,1129002865,03,1473560,4420681,3
20233,1129002866,07,3490739,27925913,8
20233,1129002868,04,1907293,22887520,12
20233,1129002869,04,1995350,21948852,11
20233,1129002874,04,1844924,40588327,22
20233,1129002888,08,4099698,1910459110,466
20233,1129002891,06,2534969,5069938,2
20233,1129002906,06,2498743,12493715,5
20233,1129002908,05,2172505,47795106,22
20233,1129002910,07,3220414,57967460,18
20233,1129002912,07,3055573,9166718,3
20233,1129002916,08,4125302,33002414,8
20233,1129002918,04,1978910,29683651,15
20233,1129002919,05,2080072,39521360,19
20233,1129002921,03,1542024,12336191,8
20233,1129002922,07,3324809,9974427,3
20233,1129002923,05,2411084,4822167,2
20233,1129002924,03,1700871,13606965,8
20233,1129002926,08,4771734,23858668,5
20233,1129002927,07,3240343,42124458,13
20233,1129002929,07,3603195,18015976,5
20233,1129002930,04,1978118,57365416,29
20233,1129002931,08,4122632,2815757844,683
20233,1129002932,04,1807550,12652848,7
20233,1129002933,05,2440464,26845108,11
